GEO_ID,State,County,POPESTIMATE2019,Est. Med HH Income (2018 Dollars),Margin of Error,Lat,Lng
0500000US08081,Colorado,Moffat County,13283,52807,6292,40.6138379,-108.2377519
0500000US08083,Colorado,Montezuma County,26183,46797,4106,37.3257517,-108.6175626
0500000US08085,Colorado,Montrose County,42758,48739,2573,38.468304,-108.1428669
0500000US08087,Colorado,Morgan County,29068,51626,2649,40.2989226,-103.7289167
0500000US08089,Colorado,Otero County,18278,34136,2884,37.9397663,-103.6362715
0500000US08091,Colorado,Ouray County,4952,62230,7410,38.2016133,-107.763621
0500000US08093,Colorado,Park County,18845,66861,6419,39.0897928,-105.5943388
0500000US08095,Colorado,Phillips County,4265,50724,6930,40.53713339999999,-102.3463875
0500000US08097,Colorado,Pitkin County,17767,71244,5939,39.159101,-106.8178377
0500000US08099,Colorado,Prowers County,12172,40097,2720,37.84337560000001,-102.2547919
0500000US08101,Colorado,Pueblo County,168424,44634,1315,38.2528534,-104.4723301
0500000US08103,Colorado,Rio Blanco County,6324,55543,4275,39.9814297,-108.2377519
0500000US08105,Colorado,Rio Grande County,11267,38639,2097,37.5749508,-106.4405872
0500000US08107,Colorado,Routt County,25638,74273,3839,40.4771623,-107.1011931
0500000US08109,Colorado,Saguache County,6824,34410,5288,38.0019623,-106.3463791
0500000US08111,Colorado,San Juan County,728,46563,9920,37.7573704,-107.71625
0500000US08113,Colorado,San Miguel County,8179,64478,4771,37.9781237,-108.1428669
0500000US08115,Colorado,Sedgwick County,2248,45188,6445,40.8568843,-102.3463875
0500000US08117,Colorado,Summit County,31011,77589,4772,39.5911871,-106.0640179
0500000US08119,Colorado,Teller County,25388,65382,5275,38.86115789999999,-105.1726816
0500000US08121,Colorado,Washington County,4908,49375,4796,40.063745,-102.989615
0500000US08123,Colorado,Weld County,324492,70908,1339,40.3920718,-104.7158226
0500000US08125,Colorado,Yuma County,10019,48394,3103,40.1448234,-102.2547919
0500000US09001,Connecticut,Fairfield County,943332,92969,1158,41.2559654,-73.37086959999999
0500000US09003,Connecticut,Hartford County,891720,72321,966,41.7924343,-72.8042797
0500000US09005,Connecticut,Litchfield County,180333,78314,1991,41.7866294,-73.2765361
0500000US09007,Connecticut,Middlesex County,162436,84761,2066,41.46985050000001,-72.4731529
0500000US09009,Connecticut,New Haven County,854757,67128,912,41.3266911,-72.8042797
0500000US09011,Connecticut,New London County,265206,71368,1434,41.5185189,-72.0468164
0500000US09013,Connecticut,Tolland County,150721,84916,1844,41.8418987,-72.37846789999999
0500000US09015,Connecticut,Windham County,116782,64774,1681,41.8275622,-72.0468164
0500000US10001,Delaware,Kent County,180786,58775,1756,39.1440612,-75.4344727
0500000US10003,Delaware,New Castle County,558753,70996,1098,39.5392979,-75.667356
0500000US10005,Delaware,Sussex County,234225,60853,1224,38.65308410000001,-75.4344727
0500000US11001,District of Columbia,District of Columbia,705749,82604,1081,38.9071923,-77.0368707
0500000US11001,District of Columbia,District of Columbia,705749,82604,1081,38.9071923,-77.0368707
0500000US12001,Florida,Alachua County,269043,49078,1416,29.6579549,-82.3017728
0500000US12003,Florida,Baker County,29210,61769,5722,30.3931168,-82.3017728
0500000US12005,Florida,Bay County,174705,51829,1358,30.1805306,-85.684578
0500000US12007,Florida,Bradford County,28201,46197,5603,29.97238179999999,-82.1713632
0500000US12009,Florida,Brevard County,601942,54359,842,28.263933,-80.7214417
0500000US12011,Florida,Broward County,1952778,57333,578,26.190096,-80.365865
0500000US12013,Florida,Calhoun County,14105,38609,2264,30.3475302,-85.1894045
0500000US12015,Florida,Charlotte County,188910,49225,979,26.8946009,-81.909826
0500000US12017,Florida,Citrus County,149657,41424,1281,28.8848842,-82.5185837
0500000US12019,Florida,Clay County,219252,62653,2097,29.9943564,-81.77870209999999
0500000US12021,Florida,Collier County,384902,65675,1598,26.069985,-81.42789839999999
0500000US12023,Florida,Columbia County,71686,44491,3128,30.1812696,-82.605118
0500000US12027,Florida,DeSoto County,38001,35057,2284,27.2142078,-81.77870209999999
0500000US12029,Florida,Dixie County,16826,38237,2882,29.5207227,-83.1649001
0500000US12031,Florida,Duval County,957755,53473,609,30.3500511,-81.6035062
0500000US12033,Florida,Escambia County,318316,49286,974,30.6389408,-87.3413599
0500000US12035,Florida,Flagler County,115081,53872,1465,29.4086072,-81.2518833
0500000US12037,Florida,Franklin County,12125,42855,5298,29.7817695,-84.8567932
0500000US12039,Florida,Gadsden County,45660,40922,2788,30.5562947,-84.6479124
0500000US12041,Florida,Gilchrist County,18582,42357,3068,29.6871128,-82.82097399999999
0500000US12043,Florida,Glades County,13811,39879,2947,26.984415,-81.0754657
0500000US12045,Florida,Gulf County,13639,44291,4298,29.8001623,-85.35496499999999
0500000US12047,Florida,Hamilton County,14428,34583,5887,30.47559579999999,-82.95015579999999
0500000US12049,Florida,Hardee County,26937,37594,3486,27.4501733,-81.8224362
0500000US12051,Florida,Hendry County,42022,40728,2333,26.6105319,-81.0754657
0500000US12053,Florida,Hernando County,193920,46030,925,28.5578826,-82.4752757
0500000US12055,Florida,Highlands County,106221,37314,1444,27.3400286,-81.34002679999999
0500000US12057,Florida,Hillsborough County,1471968,56137,604,27.9903597,-82.3017728
0500000US12059,Florida,Holmes County,19617,38608,3326,30.8740806,-85.80766
0500000US12061,Florida,Indian River County,159923,52336,1202,27.6947732,-80.54384499999999
0500000US12063,Florida,Jackson County,46414,39002,2199,30.7150882,-85.1894045
0500000US12065,Florida,Jefferson County,14246,48173,8083,30.4311978,-83.8897057
0500000US12067,Florida,Lafayette County,8422,39543,12393,30.0299573,-83.2077645
0500000US12069,Florida,Lake County,367118,51884,1233,28.702847,-81.77870209999999
0500000US12071,Florida,Lee County,770577,54691,759,26.6630286,-81.9534815
0500000US12073,Florida,Leon County,293582,51201,978,30.4906177,-84.1857115
0500000US12075,Florida,Levy County,41503,37634,1760,29.3178545,-82.82097399999999
0500000US12077,Florida,Liberty County,8354,37363,4408,30.1507777,-84.8567932
0500000US12079,Florida,Madison County,18493,35509,2374,30.4586334,-83.5070203
0500000US12081,Florida,Manatee County,403253,56036,1101,27.4799195,-82.34518899999999
0500000US12083,Florida,Marion County,365579,43361,929,29.2787765,-82.12783999999999
0500000US12085,Florida,Martin County,161000,57959,1925,27.0804935,-80.4103957
0500000US12086,Florida,Miami-Dade County,2716940,48982,492,25.5516034,-80.6326916
0500000US12087,Florida,Monroe County,74228,67023,2323,24.5557001,-81.78259849999999
0500000US12089,Florida,Nassau County,88625,66297,2668,30.5927334,-81.8224362
0500000US12091,Florida,Okaloosa County,210738,62048,1837,30.57734009999999,-86.6611083
0500000US12093,Florida,Okeechobee County,42168,40367,2024,27.3462015,-80.89865019999999
0500000US12095,Florida,Orange County,1393452,54335,575,28.4844995,-81.2518833
0500000US12097,Florida,Osceola County,375751,50063,1465,28.1019838,-81.0754657
0500000US12099,Florida,Palm Beach County,1496770,59943,632,26.6514503,-80.2767327
0500000US12101,Florida,Pasco County,553947,50417,868,28.3232418,-82.4319405
0500000US12103,Florida,Pinellas County,974996,51454,539,27.876394,-82.7778579
0500000US12105,Florida,Polk County,724777,48500,709,27.8617347,-81.6911559
0500000US12107,Florida,Putnam County,74521,35649,1475,29.6265157,-81.77870209999999
0500000US12109,Florida,St. Johns County,264672,77323,2318,29.9719419,-81.42789839999999
0500000US12111,Florida,St. Lucie County,328297,49373,1326,27.3225563,-80.54384499999999
0500000US12113,Florida,Santa Rosa County,184313,66242,2140,30.7689907,-86.9824288
0500000US12115,Florida,Sarasota County,433742,58644,1090,27.1995986,-82.34518899999999
0500000US12117,Florida,Seminole County,471826,63760,1153,28.7131688,-81.20781640000001
0500000US12119,Florida,Sumter County,132420,55228,2011,28.6747526,-82.08429009999999
0500000US12121,Florida,Suwannee County,44417,42686,4513,30.24850959999999,-82.99316069999999
0500000US12123,Florida,Taylor County,21569,36934,5018,30.0993767,-83.67739279999999
0500000US12125,Florida,Union County,15237,41770,2853,30.0745112,-82.34518899999999
0500000US12127,Florida,Volusia County,553284,46760,849,29.0279842,-81.0754657
0500000US12129,Florida,Wakulla County,33739,62778,2792,30.1301689,-84.3542049
0500000US12131,Florida,Walton County,74071,53785,2765,30.56401989999999,-86.17517590000001
0500000US12133,Florida,Washington County,25473,37188,3125,30.548737,-85.684578
0500000US13001,Georgia,Appling County,18386,39561,4417,31.712238,-82.25832969999999
0500000US13003,Georgia,Atkinson County,8165,34877,2829,31.2932161,-82.8640623
0500000US13005,Georgia,Bacon County,11164,36964,5201,31.5412085,-82.4319405
0500000US13007,Georgia,Baker County,3038,37188,11467,31.2816037,-84.4802606
0500000US13009,Georgia,Baldwin County,44890,39426,2595,33.0338083,-83.2934086
0500000US13011,Georgia,Banks County,19234,45373,3513,34.378542,-83.46435509999999
0500000US13013,Georgia,Barrow County,83240,57348,2073,34.0142667,-83.6986568
0500000US13015,Georgia,Bartow County,107738,55452,2276,34.2660473,-84.8150781
0500000US13017,Georgia,Ben Hill County,16700,32705,2957,31.7664035,-83.2077645
0500000US13019,Georgia,Berrien County,19397,37163,3951,31.3118535,-83.2077645
0500000US13021,Georgia,Bibb County,153159,39931,1562,32.7865735,-83.7199136
0500000US13023,Georgia,Bleckley County,12873,45029,5887,32.4087854,-83.3789389
0500000US13025,Georgia,Brantley County,19109,37031,4019,31.1510963,-81.9971108
0500000US13027,Georgia,Brooks County,15457,34322,5782,30.8730159,-83.54965659999999
0500000US13029,Georgia,Bryan County,39627,71322,6076,32.0236584,-81.47183869999999
0500000US13031,Georgia,Bulloch County,79608,41789,1849,32.3595678,-81.77870209999999
0500000US13033,Georgia,Burke County,22383,42773,2338,33.088805,-81.9534815
0500000US13035,Georgia,Butts County,24936,41845,2514,33.2691443,-83.9532571
0500000US13037,Georgia,Calhoun County,6189,31725,4042,31.5621777,-84.6479124
0500000US13039,Georgia,Camden County,54666,56397,2166,30.898276,-81.6035062
0500000US13043,Georgia,Candler County,10803,32937,5058,32.4241804,-82.08429009999999
0500000US13045,Georgia,Carroll County,119992,49608,2264,33.5642239,-85.0649071
0500000US13047,Georgia,Catoosa County,67580,55125,1936,34.8981727,-85.14793639999999
0500000US13049,Georgia,Charlton County,13392,40283,4312,30.7917361,-82.08429009999999
0500000US13051,Georgia,Chatham County,289430,54911,1174,31.9994194,-81.1196075
0500000US13053,Georgia,Chattahoochee County,10907,46453,5902,32.2952274,-84.8150781
0500000US13055,Georgia,Chattooga County,24789,36107,1896,34.4632661,-85.31362179999999
0500000US13057,Georgia,Cherokee County,258773,79670,1911,34.2514526,-84.4802606
0500000US13059,Georgia,Clarke County,128331,36889,1693,33.9519347,-83.357567
0500000US13061,Georgia,Clay County,2834,25000,4298,31.6447931,-85.0025539
0500000US13063,Georgia,Clayton County,292256,45778,1197,33.5571944,-84.375233
0500000US13065,Georgia,Clinch County,6618,25236,7550,30.9716985,-82.82097399999999
0500000US13067,Georgia,Cobb County,760141,75153,936,33.8999297,-84.56414699999999
0500000US13069,Georgia,Coffee County,43273,38266,2489,31.5182285,-82.82097399999999
0500000US13071,Georgia,Colquitt County,45600,35472,1945,31.2072856,-83.8473015
0500000US13073,Georgia,Columbia County,156714,76938,2271,33.5098514,-82.25832969999999
0500000US13075,Georgia,Cook County,17270,38408,4274,31.1428037,-83.46435509999999
0500000US13077,Georgia,Coweta County,148509,70717,2225,33.3716708,-84.7315563
0500000US13079,Georgia,Crawford County,12404,43257,3965,32.7090798,-83.9744262
0500000US13081,Georgia,Crisp County,22372,35096,3062,31.8875724,-83.804868
0500000US13083,Georgia,Dade County,16116,44471,4469,34.9109017,-85.47880649999999
0500000US13085,Georgia,Dawson County,26108,65805,5350,34.412912,-84.14351359999999
0500000US13087,Georgia,Decatur County,26404,39148,2377,30.8720058,-84.5222189
0500000US13089,Georgia,DeKalb County,759297,59280,920,33.7956441,-84.2278796
0500000US13091,Georgia,Dodge County,20605,35757,3008,32.1287268,-83.2077645
0500000US13093,Georgia,Dooly County,13390,35629,4672,32.1593447,-83.804868
0500000US13095,Georgia,Dougherty County,87956,37633,1632,31.5439375,-84.2278796
0500000US13097,Georgia,Douglas County,146343,62147,1953,33.7290225,-84.7315563
0500000US13099,Georgia,Early County,10190,31567,4977,31.3901106,-84.8984775
0500000US13101,Georgia,Echols County,4006,34447,4234,30.7503289,-82.95015579999999
0500000US13103,Georgia,Effingham County,64296,65153,3058,32.378148,-81.38393260000001
0500000US13105,Georgia,Elbert County,19194,37943,2933,34.0795372,-82.8640623
0500000US13107,Georgia,Emanuel County,22646,34946,2845,32.5726629,-82.3017728
0500000US13109,Georgia,Evans County,10654,39701,4130,32.1427011,-81.909826
0500000US13111,Georgia,Fannin County,26188,45647,4013,34.8580405,-84.2278796
0500000US13113,Georgia,Fayette County,114421,87272,3332,33.4502206,-84.4802606
0500000US13115,Georgia,Floyd County,98498,46367,1732,34.2828967,-85.2308414
0500000US13117,Georgia,Forsyth County,244252,101743,2005,34.2358502,-84.14351359999999
0500000US13119,Georgia,Franklin County,23349,40198,3422,34.3645724,-83.2077645
0500000US13121,Georgia,Fulton County,1063937,64787,809,33.8033965,-84.3962535
0500000US13123,Georgia,Gilmer County,31369,49389,4701,34.6935359,-84.4802606
0500000US13125,Georgia,Glascock County,2971,41686,3953,33.2422994,-82.6267345
0500000US13127,Georgia,Glynn County,85292,50672,2016,31.2624169,-81.6035062
0500000US13129,Georgia,Gordon County,57963,44313,2530,34.4891699,-84.8567932
0500000US13131,Georgia,Grady County,24633,42348,4301,30.9050079,-84.2278796
0500000US13133,Georgia,Greene County,18324,49755,3969,33.5186591,-83.1649001
0500000US13135,Georgia,Gwinnett County,936250,67769,1111,33.9190653,-84.01674229999999
0500000US13137,Georgia,Habersham County,45328,49140,2426,34.6478893,-83.54965659999999
0500000US13139,Georgia,Hall County,204441,59898,1521,34.30778,-83.804868
0500000US13141,Georgia,Hancock County,8457,31984,3016,33.2882621,-83.03613759999999
0500000US13143,Georgia,Haralson County,29792,46353,3132,33.8021715,-85.1900684
0500000US13145,Georgia,Harris County,35236,74261,5550,32.7032697,-84.8567932
0500000US13147,Georgia,Hart County,26205,41358,3440,34.3500039,-82.95015579999999
0500000US13149,Georgia,Heard County,11923,48094,3718,33.2990406,-85.14793639999999
0500000US13151,Georgia,Henry County,234561,68609,1427,33.4347963,-84.14351359999999
0500000US13153,Georgia,Houston County,157863,58770,2272,32.4219655,-83.63484299999999
0500000US13155,Georgia,Irwin County,9416,32339,7020,31.5893221,-83.2934086
0500000US13157,Georgia,Jackson County,72977,62495,1852,34.1174511,-83.54965659999999
0500000US13159,Georgia,Jasper County,14219,43284,5147,33.3246924,-83.7199136
0500000US13161,Georgia,Jeff Davis County,15115,36531,4084,31.8234851,-82.605118
0500000US13163,Georgia,Jefferson County,15362,34300,3596,33.0740753,-82.4319405
0500000US13165,Georgia,Jenkins County,8676,27311,4316,32.7781246,-81.9971108
0500000US13167,Georgia,Johnson County,9643,39813,3957,32.7308194,-82.6915429
0500000US13169,Georgia,Jones County,28735,53155,4716,33.0002582,-83.5070203
0500000US13171,Georgia,Lamar County,19077,41464,5554,33.0765883,-84.14351359999999
0500000US13173,Georgia,Lanier County,10423,39104,7866,31.02912689999999,-83.03613759999999
0500000US13175,Georgia,Laurens County,47546,37369,1671,32.433014,-82.99316069999999
0500000US13177,Georgia,Lee County,29992,65420,5625,31.8128435,-84.14351359999999
0500000US13179,Georgia,Liberty County,61435,45959,1865,31.842969,-81.47183869999999
0500000US13181,Georgia,Lincoln County,7921,41014,6098,33.7875101,-82.4319405
0500000US13183,Georgia,Long County,19559,55439,3560,31.7755541,-81.8224362
0500000US13185,Georgia,Lowndes County,117406,41390,1499,30.8600022,-83.2934086
0500000US13187,Georgia,Lumpkin County,33610,47488,3535,34.5813972,-83.9744262
0500000US13189,Georgia,McDuffie County,21312,39199,6752,33.5258626,-82.5185837
0500000US13191,Georgia,McIntosh County,14378,47114,3815,31.4748147,-81.38393260000001
0500000US13193,Georgia,Macon County,12947,31999,2884,32.3523607,-84.05902900000001
0500000US13195,Georgia,Madison County,29880,51701,3311,34.0990245,-83.2077645
0500000US13197,Georgia,Marion County,8359,44309,7123,32.328102,-84.5222189
0500000US13199,Georgia,Meriwether County,21167,36351,3039,33.0561282,-84.68974949999999
0500000US13201,Georgia,Miller County,5718,42927,5168,31.2008218,-84.7315563
0500000US13205,Georgia,Mitchell County,21863,37027,4098,31.2230067,-84.1857115
0500000US13207,Georgia,Monroe County,27578,54050,2837,32.9746846,-83.8897057
0500000US13209,Georgia,Montgomery County,9172,40728,3459,32.1802095,-82.5185837
0500000US13211,Georgia,Morgan County,19276,62530,3826,33.5794186,-83.46435509999999
0500000US13213,Georgia,Murray County,40096,45238,3943,34.7928029,-84.7315563
0500000US13215,Georgia,Muscogee County,195769,45389,1085,32.4794133,-84.8984775
0500000US13217,Georgia,Newton County,111744,53309,2381,33.5544296,-83.8473015
0500000US13219,Georgia,Oconee County,40280,88308,3682,33.8231988,-83.4430118
0500000US13221,Georgia,Oglethorpe County,15259,44927,2995,33.9119731,-83.03613759999999
0500000US13223,Georgia,Paulding County,168667,66467,3103,33.9142037,-84.8984775
0500000US13225,Georgia,Peach County,27546,42802,3785,32.5892926,-83.8260884
0500000US13227,Georgia,Pickens County,32591,64512,4909,34.4497166,-84.4592701
0500000US13229,Georgia,Pierce County,19465,44167,4671,31.343806,-82.1713632
0500000US13231,Georgia,Pike County,18962,58765,4618,33.0881873,-84.3962535
0500000US13233,Georgia,Polk County,42613,43491,2813,34.0132398,-85.14793639999999
0500000US13235,Georgia,Pulaski County,11137,38770,3756,32.232644,-83.46435509999999
0500000US13237,Georgia,Putnam County,22119,51245,4303,33.3069978,-83.3789389
0500000US13239,Georgia,Quitman County,2299,30000,10407,31.8485969,-84.981754
0500000US13241,Georgia,Rabun County,17137,40902,2708,34.9027286,-83.3789389
0500000US13243,Georgia,Randolph County,6778,30914,3707,31.7913398,-84.68974949999999
0500000US13245,Georgia,Richmond County,202518,40644,1033,33.3205339,-82.08429009999999
0500000US13247,Georgia,Rockdale County,90896,57049,1761,33.6752492,-84.0378894
0500000US13249,Georgia,Schley County,5257,41276,3478,32.2736136,-84.3121264
0500000US13251,Georgia,Screven County,13966,37588,2973,32.7074673,-81.6035062
0500000US13253,Georgia,Seminole County,8090,34338,2976,30.9331429,-84.8984775
0500000US13255,Georgia,Spalding County,66703,42671,2135,33.2636732,-84.3121264
0500000US13257,Georgia,Stephens County,25925,43416,4330,34.5458998,-83.2934086
0500000US13259,Georgia,Stewart County,6621,25385,6906,32.1141344,-84.8150781
0500000US13261,Georgia,Sumter County,29524,36205,2240,31.9981596,-84.2278796
0500000US13263,Georgia,Talbot County,6195,36213,3428,32.6891322,-84.5222189
0500000US13265,Georgia,Taliaferro County,1537,31797,4707,33.56978780000001,-82.8855961
0500000US13267,Georgia,Tattnall County,25286,38034,2534,32.0634576,-82.08429009999999
0500000US13269,Georgia,Taylor County,8020,33442,4449,32.5407455,-84.2278796
0500000US13271,Georgia,Telfair County,15860,30288,3006,31.8907647,-82.99316069999999
0500000US13273,Georgia,Terrell County,8531,38015,4507,31.7370079,-84.4802606
0500000US13275,Georgia,Thomas County,44451,40112,2153,30.8417409,-83.8473015
0500000US13277,Georgia,Tift County,40644,42790,2827,31.4205597,-83.54965659999999
0500000US13279,Georgia,Toombs County,26830,36575,3788,32.0795072,-82.34518899999999
0500000US13281,Georgia,Towns County,12037,43927,4762,34.9208214,-83.7199136
0500000US13283,Georgia,Treutlen County,6901,37606,8270,32.3870233,-82.5834947
0500000US13285,Georgia,Troup County,69922,43850,2033,33.0698575,-85.02334599999999
0500000US13287,Georgia,Turner County,7985,38341,6293,31.6976531,-83.63484299999999
0500000US13289,Georgia,Twiggs County,8120,33037,3723,32.68356,-83.46435509999999
0500000US13291,Georgia,Union County,24511,44978,5593,34.8457601,-83.9744262
0500000US13293,Georgia,Upson County,26320,36529,3721,32.9047684,-84.3121264
0500000US13295,Georgia,Walker County,69761,43650,2246,34.6858231,-85.35496499999999
0500000US13297,Georgia,Walton County,94593,58370,2355,33.7708613,-83.7199136
0500000US13299,Georgia,Ware County,35734,39887,4167,31.134411,-82.4752757
0500000US13301,Georgia,Warren County,5254,34730,3222,33.4470392,-82.6915429
0500000US13303,Georgia,Washington County,20374,38092,3776,32.962702,-82.82097399999999
0500000US13305,Georgia,Wayne County,29927,44869,3467,31.5092107,-81.909826
0500000US13307,Georgia,Webster County,2607,35755,4641,32.0129889,-84.56414699999999
0500000US13309,Georgia,Wheeler County,7855,27626,4900,32.0999794,-82.6915429
0500000US13311,Georgia,White County,30798,46288,3932,34.6567728,-83.7199136
0500000US13313,Georgia,Whitfield County,104628,46970,2899,34.8033566,-84.981754
0500000US13315,Georgia,Wilcox County,8635,36077,5131,31.9611759,-83.46435509999999
0500000US13317,Georgia,Wilkes County,9777,35106,4153,33.808264,-82.7778579
0500000US13319,Georgia,Wilkinson County,8954,37583,3787,32.8024682,-83.1649001
0500000US13321,Georgia,Worth County,20247,46076,4067,31.5282489,-83.8897057
0500000US15001,Hawaii,Hawaii County,201513,59297,1896,19.5429151,-155.6658568
0500000US15003,Hawaii,Honolulu County,974563,82906,756,21.3069857,-157.8584319
0500000US15005,Hawaii,Kalawao County,86,61875,14875,21.2273942,-156.9749731
0500000US15007,Hawaii,Kauai County,72293,78482,3257,21.9661076,-159.5737912
0500000US15009,Hawaii,Maui County,167417,77117,2267,20.7983626,-156.3319253
0500000US16001,Idaho,Ada County,481587,63137,840,43.478767,-116.2420304
